"Anio_hecho","mes_hecho","Nombre_Municipio","Nombre_Departamento","Total_Victimas","Riesgo"
"1996","3","EL CASTILLO - META","META",2,"0"
"1996","3","FLORIDABLANCA - SANTANDER","SANTANDER",1,"0"
"1996","3","FORTUL - ARAUCA","ARAUCA",1,"0"
"1996","3","FUNDACION - MAGDALENA","MAGDALENA",7,"1"
"1996","3","GRANADA - META","META",1,"0"
"1996","3","HATO COROZAL - CASANARE","CASANARE",1,"0"
"1996","3","ISTMINA - CHOCO","CHOCO",1,"0"
"1996","3","ITUANGO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","LA VEGA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","3","LA VICTORIA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","3","LABRANZAGRANDE - BOYACA","BOYACA",2,"0"
"1996","3","LOS CORDOBAS - CORDOBA","CORDOBA",2,"0"
"1996","3","MALLAMA - NARIÑO","NARIÑO",1,"0"
"1996","3","MANIZALES - CALDAS","CALDAS",1,"0"
"1996","3","MAPIRIPAN - META","META",1,"0"
"1996","3","MEDELLIN - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","3","MOCOA - PUTUMAYO","PUTUMAYO",1,"0"
"1996","3","MONTELIBANO - CORDOBA","CORDOBA",1,"0"
"1996","3","MONTERIA - CORDOBA","CORDOBA",1,"0"
"1996","3","MUTATA - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","3","NECOCLI - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","3","NEIVA - HUILA","HUILA",1,"0"
"1996","3","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"1996","3","ORITO - PUTUMAYO","PUTUMAYO",1,"0"
"1996","3","OVEJAS - SUCRE","SUCRE",1,"0"
"1996","3","PAILITAS - CESAR","CESAR",1,"0"
"1996","3","PALESTINA - CALDAS","CALDAS",1,"0"
"1996","3","PAMPLONA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"1996","3","PARATEBUENO - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","3","PELAYA - CESAR","CESAR",1,"0"
"1996","3","PEQUE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","PEREIRA - RISARALDA","RISARALDA",2,"0"
"1996","3","PORE - CASANARE","CASANARE",1,"0"
"1996","3","PRADO - TOLIMA","TOLIMA",1,"0"
"1996","3","PUERTO ASIS - PUTUMAYO","PUTUMAYO",4,"1"
"1996","3","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","3","PUERTO BOYACA - BOYACA","BOYACA",1,"0"
"1996","3","PUERTO LLERAS - META","META",1,"0"
"1996","3","PUERTO NARE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","RECETOR - CASANARE","CASANARE",1,"0"
"1996","3","REMEDIOS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","RETIRO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","RIONEGRO - SANTANDER","SANTANDER",2,"0"
"1996","3","RIOSUCIO - CHOCO","CHOCO",1,"0"
"1996","3","SAN ALBERTO - CESAR","CESAR",1,"0"
"1996","3","SAN CARLOS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","SAN DIEGO - CESAR","CESAR",1,"0"
"1996","3","SAN JACINTO - BOLIVAR","BOLIVAR",1,"0"
"1996","3","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",2,"0"
"1996","3","SAN MARTIN - META","META",1,"0"
"1996","3","SAN PEDRO DE URABA - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","3","SAN VICENTE DEL CAGUAN - CAQUETA","CAQUETA",1,"0"
"1996","3","SANTA FE DE ANTIOQUIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","SANTIAGO - PUTUMAYO","PUTUMAYO",1,"0"
"1996","3","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","3","SANTUARIO - RISARALDA","RISARALDA",1,"0"
"1996","3","SARAVENA - ARAUCA","ARAUCA",1,"0"
"1996","3","SUAREZ - CAUCA","CAUCA",1,"0"
"1996","3","TAME - ARAUCA","ARAUCA",3,"1"
"1996","3","TARAZA - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","3","TIERRALTA - CORDOBA","CORDOBA",1,"0"
"1996","3","TIMANA - HUILA","HUILA",1,"0"
"1996","3","TURBO - ANTIOQUIA","ANTIOQUIA",32,"1"
"1996","3","UNGUIA - CHOCO","CHOCO",1,"0"
"1996","3","URAMITA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","3","URRAO - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","3","VALENCIA - CORDOBA","CORDOBA",2,"0"
"1996","3","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",1,"0"
"1996","3","VALLEDUPAR - CESAR","CESAR",1,"0"
"1996","3","VILLAVICENCIO - META","META",1,"0"
"1996","3","VISTAHERMOSA - META","META",1,"0"
"1996","3","YARUMAL - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","3","YOTOCO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","4","ABRIAQUI - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","4","AGUACHICA - CESAR","CESAR",2,"0"
"1996","4","AGUAZUL - CASANARE","CASANARE",1,"0"
"1996","4","APARTADO - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","4","ARAUCA - ARAUCA","ARAUCA",1,"0"
"1996","4","ARAUQUITA - ARAUCA","ARAUCA",1,"0"
"1996","4","ARBOLETES - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","ARGELIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","ARMENIA - QUINDIO","QUINDIO",2,"0"
"1996","4","BARRANCABERMEJA - SANTANDER","SANTANDER",2,"0"
"1996","4","BARRANCO DE LOBA - BOLIVAR","BOLIVAR",2,"0"
"1996","4","BARRANQUILLA - ATLANTICO","ATLANTICO",4,"1"
"1996","4","BELEN DE LOS ANDAQUIES - CAQUETA","CAQUETA",1,"0"
"1996","4","BELLO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",3,"1"
"1996","4","BRICEÑO - BOYACA","BOYACA",1,"0"
"1996","4","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",4,"1"
"1996","4","CACERES - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","4","CALAMAR - GUAVIARE","GUAVIARE",1,"0"
"1996","4","CARACOLI - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","CAREPA - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","4","CARTAGENA DEL CHAIRA - CAQUETA","CAQUETA",1,"0"
"1996","4","CARTAGO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","4","CAUCASIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","CHALAN - SUCRE","SUCRE",1,"0"
"1996","4","CHIGORODO - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","4","CHINCHINA - CALDAS","CALDAS",1,"0"
"1996","4","CIENAGA - MAGDALENA","MAGDALENA",1,"0"
"1996","4","CIMITARRA - SANTANDER","SANTANDER",1,"0"
"1996","4","COCORNA - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","4","CORDOBA - BOLIVAR","BOLIVAR",1,"0"
"1996","4","DABEIBA - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","4","DAGUA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","4","EL CASTILLO - META","META",2,"0"
"1996","4","EL COPEY - CESAR","CESAR",1,"0"
"1996","4","EL PEÑON - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","4","EL SANTUARIO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","FRONTINO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","FUNDACION - MAGDALENA","MAGDALENA",1,"0"
"1996","4","GUADUAS - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","4","GUARNE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","IBAGUE - TOLIMA","TOLIMA",1,"0"
"1996","4","LA DORADA - CALDAS","CALDAS",1,"0"
"1996","4","MAGANGUE - BOLIVAR","BOLIVAR",1,"0"
"1996","4","MAPIRIPAN - META","META",1,"0"
"1996","4","MEDELLIN - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","4","MERCADERES - CAUCA","CAUCA",1,"0"
"1996","4","MESETAS - META","META",2,"0"
"1996","4","MONTERIA - CORDOBA","CORDOBA",3,"1"
"1996","4","MORALES - BOLIVAR","BOLIVAR",1,"0"
"1996","4","MUTATA - ANTIOQUIA","ANTIOQUIA",7,"1"
"1996","4","NECOCLI - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","4","NORCASIA - CALDAS","CALDAS",1,"0"
"1996","4","ORITO - PUTUMAYO","PUTUMAYO",2,"0"
"1996","4","ORTEGA - TOLIMA","TOLIMA",1,"0"
"1996","4","PARATEBUENO - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","4","PELAYA - CESAR","CESAR",1,"0"
"1996","4","PEREIRA - RISARALDA","RISARALDA",3,"1"
"1996","4","PEÑOL - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","PITALITO - HUILA","HUILA",1,"0"
"1996","4","PRADO - TOLIMA","TOLIMA",6,"1"
"1996","4","PUERTO ASIS - PUTUMAYO","PUTUMAYO",3,"1"
"1996","4","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","4","PUERTO GAITAN - META","META",1,"0"
"1996","4","PUERTO LLERAS - META","META",1,"0"
"1996","4","RIO VIEJO - BOLIVAR","BOLIVAR",1,"0"
"1996","4","RIONEGRO - SANTANDER","SANTANDER",3,"1"
"1996","4","RIOSUCIO - CHOCO","CHOCO",11,"1"
"1996","4","SABANA DE TORRES - SANTANDER","SANTANDER",2,"0"
"1996","4","SABANAS DE SAN ANGEL - MAGDALENA","MAGDALENA",2,"0"
"1996","4","SAMANA - CALDAS","CALDAS",1,"0"
"1996","4","SAN ALBERTO - CESAR","CESAR",1,"0"
"1996","4","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",4,"1"
"1996","4","SAN JUAN DEL CESAR - LA GUAJIRA","LA GUAJIRA",1,"0"
"1996","4","SAN ONOFRE - SUCRE","SUCRE",2,"0"
"1996","4","SAN PEDRO DE LOS MILAGROS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","SAN PEDRO DE URABA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","SAN VICENTE DE CHUCURI - SANTANDER","SANTANDER",1,"0"
"1996","4","SAN VICENTE DEL CAGUAN - CAQUETA","CAQUETA",1,"0"
"1996","4","SANTA MARTA - MAGDALENA","MAGDALENA",6,"1"
"1996","4","SANTA ROSA DE OSOS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","SEGOVIA - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","4","TAMARA - CASANARE","CASANARE",1,"0"
"1996","4","TARAZA - ANTIOQUIA","ANTIOQUIA",7,"1"
"1996","4","TIERRALTA - CORDOBA","CORDOBA",3,"1"
"1996","4","TIMANA - HUILA","HUILA",2,"0"
"1996","4","TULUA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"1996","4","TURBO - ANTIOQUIA","ANTIOQUIA",22,"1"
"1996","4","UNGUIA - CHOCO","CHOCO",1,"0"
"1996","4","URRAO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","VALDIVIA - ANTIOQUIA","ANTIOQUIA",14,"1"
"1996","4","VALENCIA - CORDOBA","CORDOBA",10,"1"
"1996","4","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",2,"0"
"1996","4","VALLEDUPAR - CESAR","CESAR",1,"0"
"1996","4","VITERBO - CALDAS","CALDAS",1,"0"
"1996","4","YARUMAL - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","4","YONDO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","AGUACHICA - CESAR","CESAR",2,"0"
"1996","5","AGUADAS - CALDAS","CALDAS",1,"0"
"1996","5","ALGARROBO - MAGDALENA","MAGDALENA",1,"0"
"1996","5","APARTADO - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","5","ARACATACA - MAGDALENA","MAGDALENA",1,"0"
"1996","5","ARBOLETES - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","5","ARMENIA - QUINDIO","QUINDIO",1,"0"
"1996","5","BAJO BAUDO - CHOCO","CHOCO",3,"1"
"1996","5","BARBOSA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","BARRANCABERMEJA - SANTANDER","SANTANDER",5,"1"
"1996","5","BECERRIL - CESAR","CESAR",4,"1"
"1996","5","BETANIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",1,"0"
"1996","5","CABRERA - CUNDINAMARCA","CUNDINAMARCA",7,"1"
"1996","5","CACERES - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","5","CAJAMARCA - TOLIMA","TOLIMA",1,"0"
"1996","5","CANDELARIA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"1996","5","CAREPA - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","5","CARTAGENA DEL CHAIRA - CAQUETA","CAQUETA",1,"0"
"1996","5","CAUCASIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","CHIGORODO - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","5","CIMITARRA - SANTANDER","SANTANDER",1,"0"
"1996","5","CIUDAD BOLIVAR - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","5","COCORNA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","COLOSO - SUCRE","SUCRE",1,"0"
"1996","5","CORINTO - CAUCA","CAUCA",1,"0"
"1996","5","CRAVO NORTE - ARAUCA","ARAUCA",1,"0"
"1996","5","EL CARMEN DE ATRATO - CHOCO","CHOCO",1,"0"
"1996","5","EL CARMEN DE BOLIVAR - BOLIVAR","BOLIVAR",1,"0"
"1996","5","EL CASTILLO - META","META",1,"0"
"1996","5","EL COPEY - CESAR","CESAR",5,"1"
"1996","5","EL RETORNO - GUAVIARE","GUAVIARE",3,"1"
"1996","5","FLORENCIA - CAQUETA","CAQUETA",2,"0"
"1996","5","FUNDACION - MAGDALENA","MAGDALENA",1,"0"
"1996","5","GAMARRA - CESAR","CESAR",1,"0"
"1996","5","GARZON - HUILA","HUILA",1,"0"
"1996","5","GRANADA - META","META",1,"0"
"1996","5","HONDA - TOLIMA","TOLIMA",1,"0"
"1996","5","IBAGUE - TOLIMA","TOLIMA",1,"0"
"1996","5","ITAGÜI - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","5","LA GLORIA - CESAR","CESAR",2,"0"
"1996","5","LANDAZURI - SANTANDER","SANTANDER",1,"0"
"1996","5","MACEO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","MEDELLIN - ANTIOQUIA","ANTIOQUIA",8,"1"
"1996","5","MIRAFLORES - BOYACA","BOYACA",1,"0"
"1996","5","MIRAFLORES - GUAVIARE","GUAVIARE",2,"0"
"1996","5","MIRANDA - CAUCA","CAUCA",1,"0"
"1996","5","MOCOA - PUTUMAYO","PUTUMAYO",2,"0"
"1996","5","NECHI - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","5","NECOCLI - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","5","NOVITA - CHOCO","CHOCO",1,"0"
"1996","5","ORITO - PUTUMAYO","PUTUMAYO",1,"0"
"1996","5","OVEJAS - SUCRE","SUCRE",1,"0"
"1996","5","PELAYA - CESAR","CESAR",1,"0"
"1996","5","PEREIRA - RISARALDA","RISARALDA",2,"0"
"1996","5","PUERTO ASIS - PUTUMAYO","PUTUMAYO",2,"0"
"1996","5","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","PUERTO BOYACA - BOYACA","BOYACA",1,"0"
"1996","5","PUERTO LLERAS - META","META",1,"0"
"1996","5","PUERTO LOPEZ - META","META",1,"0"
"1996","5","PUERTO PARRA - SANTANDER","SANTANDER",1,"0"
"1996","5","PUERTO RICO - META","META",1,"0"
"1996","5","PUERTO TRIUNFO - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","5","REMEDIOS - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","5","RIO VIEJO - BOLIVAR","BOLIVAR",1,"0"
"1996","5","ROLDANILLO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","5","SAN AGUSTIN - HUILA","HUILA",2,"0"
"1996","5","SAN ALBERTO - CESAR","CESAR",1,"0"
"1996","5","SAN JACINTO DEL CAUCA - BOLIVAR","BOLIVAR",1,"0"
"1996","5","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",1,"0"
"1996","5","SAN LUIS - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","5","SAN PEDRO DE URABA - ANTIOQUIA","ANTIOQUIA",10,"1"
"1996","5","SAN VICENTE DEL CAGUAN - CAQUETA","CAQUETA",3,"1"
"1996","5","SAN VICENTE FERRER - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","5","SARAVENA - ARAUCA","ARAUCA",1,"0"
"1996","5","SOLANO - CAQUETA","CAQUETA",1,"0"
"1996","5","SONSON - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","TAMALAMEQUE - CESAR","CESAR",1,"0"
"1996","5","TAME - ARAUCA","ARAUCA",4,"1"
"1996","5","TARAZA - ANTIOQUIA","ANTIOQUIA",5,"1"
"1996","5","TIERRALTA - CORDOBA","CORDOBA",4,"1"
"1996","5","TIQUISIO - BOLIVAR","BOLIVAR",2,"0"
"1996","5","TOTORO - CAUCA","CAUCA",2,"0"
"1996","5","TULUA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","5","TURBO - ANTIOQUIA","ANTIOQUIA",23,"1"
"1996","5","UNGUIA - CHOCO","CHOCO",2,"0"
"1996","5","URAMITA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","URIBE - META","META",1,"0"
"1996","5","VALDIVIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","VALENCIA - CORDOBA","CORDOBA",3,"1"
"1996","5","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",1,"0"
"1996","5","VALLEDUPAR - CESAR","CESAR",2,"0"
"1996","5","VIGIA DEL FUERTE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","5","VILLAVICENCIO - META","META",2,"0"
"1996","5","YALI - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","5","YONDO - ANTIOQUIA","ANTIOQUIA",3,"1"
"1996","5","YOPAL - CASANARE","CASANARE",1,"0"
"1996","5","YUMBO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","6","ACACIAS - META","META",3,"1"
"1996","6","AGUACHICA - CESAR","CESAR",4,"1"
"1996","6","AGUSTIN CODAZZI - CESAR","CESAR",2,"0"
"1996","6","ALBANIA - CAQUETA","CAQUETA",1,"0"
"1996","6","AMAGA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","APARTADO - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","ARBOLETES - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","ARGELIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","BARRANCABERMEJA - SANTANDER","SANTANDER",1,"0"
"1996","6","BARRANCOMINAS - GUAINIA","GUAINIA",1,"0"
"1996","6","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",1,"0"
"1996","6","BOLIVAR - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","6","BUCARAMANGA - SANTANDER","SANTANDER",1,"0"
"1996","6","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"1996","6","BUENAVISTA - CORDOBA","CORDOBA",1,"0"
"1996","6","BURITICA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","CALAMAR - BOLIVAR","BOLIVAR",1,"0"
"1996","6","CALDAS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","CAREPA - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","CARMEN DEL DARIEN - CHOCO","CHOCO",1,"0"
"1996","6","CHIGORODO - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","6","CHIVOLO - MAGDALENA","MAGDALENA",9,"1"
"1996","6","CIENAGA - MAGDALENA","MAGDALENA",2,"0"
"1996","6","CIMITARRA - SANTANDER","SANTANDER",1,"0"
"1996","6","COCORNA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","CONCORDIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","CUBARRAL - META","META",2,"0"
"1996","6","CUCUTA - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"1996","6","CUMARAL - META","META",1,"0"
"1996","6","CUMARIBO - VICHADA","VICHADA",1,"0"
"1996","6","CURUMANI - CESAR","CESAR",1,"0"
"1996","6","DABEIBA - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","EL BAGRE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","EL CARMEN DE BOLIVAR - BOLIVAR","BOLIVAR",2,"0"
"1996","6","EL CARMEN DE VIBORAL - ANTIOQUIA","ANTIOQUIA",7,"1"
"1996","6","EL CASTILLO - META","META",1,"0"
"1996","6","EL RETORNO - GUAVIARE","GUAVIARE",2,"0"
"1996","6","EL TAMBO - CAUCA","CAUCA",1,"0"
"1996","6","GIRON - SANTANDER","SANTANDER",1,"0"
"1996","6","GUACARI - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"1996","6","GUADALUPE - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","ICONONZO - TOLIMA","TOLIMA",1,"0"
"1996","6","ISTMINA - CHOCO","CHOCO",2,"0"
"1996","6","JURADO - CHOCO","CHOCO",1,"0"
"1996","6","LA CRUZ - NARIÑO","NARIÑO",1,"0"
"1996","6","LA DORADA - CALDAS","CALDAS",1,"0"
"1996","6","LA VIRGINIA - RISARALDA","RISARALDA",1,"0"
"1996","6","LEBRIJA - SANTANDER","SANTANDER",1,"0"
"1996","6","LEJANIAS - META","META",1,"0"
"1996","6","LIBANO - TOLIMA","TOLIMA",1,"0"
"1996","6","LOS CORDOBAS - CORDOBA","CORDOBA",4,"1"
"1996","6","MALAMBO - ATLANTICO","ATLANTICO",5,"1"
"1996","6","MAPIRIPAN - META","META",1,"0"
"1996","6","MEDELLIN - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","6","MILAN - CAQUETA","CAQUETA",2,"0"
"1996","6","MIRAFLORES - GUAVIARE","GUAVIARE",2,"0"
"1996","6","MOCOA - PUTUMAYO","PUTUMAYO",1,"0"
"1996","6","MONTERIA - CORDOBA","CORDOBA",4,"1"
"1996","6","MUTATA - ANTIOQUIA","ANTIOQUIA",6,"1"
"1996","6","MUTISCUA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"1996","6","NECOCLI - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"1996","6","ORITO - PUTUMAYO","PUTUMAYO",1,"0"
"1996","6","PACHO - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","6","PAILITAS - CESAR","CESAR",2,"0"
"1996","6","PAIME - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","6","PEREIRA - RISARALDA","RISARALDA",1,"0"
"1996","6","PIAMONTE - CAUCA","CAUCA",1,"0"
"1996","6","PIVIJAY - MAGDALENA","MAGDALENA",1,"0"
"1996","6","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",8,"1"
"1996","6","PUERTO GAITAN - META","META",3,"1"
"1996","6","PUERTO LLERAS - META","META",1,"0"
"1996","6","PUERTO PARRA - SANTANDER","SANTANDER",1,"0"
"1996","6","PUERTO RICO - CAQUETA","CAQUETA",1,"0"
"1996","6","PUERTO RICO - META","META",1,"0"
"1996","6","PUERTO TRIUNFO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","QUETAME - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"1996","6","QUIBDO - CHOCO","CHOCO",1,"0"
"1996","6","RECETOR - CASANARE","CASANARE",1,"0"
"1996","6","RIOHACHA - LA GUAJIRA","LA GUAJIRA",1,"0"
"1996","6","RIONEGRO - SANTANDER","SANTANDER",4,"1"
"1996","6","RIOSUCIO - CALDAS","CALDAS",2,"0"
"1996","6","RIOSUCIO - CHOCO","CHOCO",1,"0"
"1996","6","SABANA DE TORRES - SANTANDER","SANTANDER",2,"0"
"1996","6","SAMANA - CALDAS","CALDAS",2,"0"
"1996","6","SAN ALBERTO - CESAR","CESAR",3,"1"
"1996","6","SAN CARLOS - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","SAN DIEGO - CESAR","CESAR",1,"0"
"1996","6","SAN JERONIMO - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",1,"0"
"1996","6","SAN JOSE DEL PALMAR - CHOCO","CHOCO",1,"0"
"1996","6","SAN JUAN DE ARAMA - META","META",1,"0"
"1996","6","SAN JUAN NEPOMUCENO - BOLIVAR","BOLIVAR",1,"0"
"1996","6","SAN MARTIN - CESAR","CESAR",1,"0"
"1996","6","SAN MARTIN - META","META",1,"0"
"1996","6","SAN MIGUEL - PUTUMAYO","PUTUMAYO",1,"0"
"1996","6","SAN ONOFRE - SUCRE","SUCRE",1,"0"
"1996","6","SAN PEDRO DE URABA - ANTIOQUIA","ANTIOQUIA",4,"1"
"1996","6","SAN ROQUE - ANTIOQUIA","ANTIOQUIA",7,"1"
"1996","6","SANTA BARBARA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","SANTA MARTA - MAGDALENA","MAGDALENA",3,"1"
"1996","6","SANTA ROSA - CAUCA","CAUCA",1,"0"
"1996","6","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"1996","6","SOLANO - CAQUETA","CAQUETA",2,"0"
"1996","6","SOLEDAD - ATLANTICO","ATLANTICO",1,"0"
"1996","6","SONSON - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","TAME - ARAUCA","ARAUCA",1,"0"
"1996","6","TAMINANGO - NARIÑO","NARIÑO",1,"0"
"1996","6","TARAZA - ANTIOQUIA","ANTIOQUIA",2,"0"
"1996","6","TIBU - NORTE DE SANTANDER","NORTE DE SANTANDER",4,"1"
"1996","6","TIERRALTA - CORDOBA","CORDOBA",3,"1"
"1996","6","TURBO - ANTIOQUIA","ANTIOQUIA",19,"1"
"1996","6","UNGUIA - CHOCO","CHOCO",9,"1"
"1996","6","URAMITA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","VALDIVIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"1996","6","VALENCIA - CORDOBA","CORDOBA",3,"1"
"1996","6","VALLEDUPAR - CESAR","CESAR",1,"0"
